ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;17696;0.0000;-0.0355;-0.0008;-0.2213;354.8047;2.8582;2.2463;-0.0355;-0.0008;-0.2213;0.9984;-0.0448;0.0258;0.0207;0;;;;;;;;;;;;;0;-0.4281;-0.8773;-0.2170;0.0873;-0.0320;0.2760;-0.4502;-0.2669;0.7330;-0.4345;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.7996;Hands;OpenXR
Right;0;None;anonymous;Sample;17699;0.0040;-0.0355;-0.0004;-0.2214;354.7712;3.0534;2.1051;-0.0355;-0.0004;-0.2214;0.9984;-0.0451;0.0274;0.0196;1;;;;;;;;;;;;;0;-0.5385;-0.8354;0.1098;0.0970;-0.0552;0.3142;0.6818;0.3676;-0.5568;0.3002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.8249;Hands;OpenXR
Right;0;None;anonymous;Sample;17702;0.0165;-0.0355;-0.0002;-0.2215;354.5953;3.1737;2.1348;-0.0355;-0.0002;-0.2215;0.9983;-0.0466;0.0285;0.0199;1;;;;;;;;;;;;;0;-0.4998;-0.7458;0.4404;0.1112;-0.0753;0.3444;0.8318;0.3723;-0.3757;0.1682;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.8488;Hands;OpenXR
Right;0;None;anonymous;Sample;17705;0.0290;-0.0355;0.0002;-0.2210;354.2468;3.1603;2.2999;-0.0355;0.0002;-0.2210;0.9981;-0.0496;0.0285;0.0214;1;;;;;;;;;;;;;0;-0.3283;-0.6050;0.7254;0.1278;-0.0913;0.3646;0.9264;0.3120;-0.1999;0.0673;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.8748;Hands;OpenXR
Right;0;None;anonymous;Sample;17708;0.0415;-0.0356;0.0005;-0.2200;354.0313;2.9700;2.4630;-0.0356;0.0005;-0.2200;0.9980;-0.0515;0.0270;0.0228;1;;;;;;;;;;;;;0;-0.1093;-0.4024;0.9089;0.1401;-0.0987;0.3747;0.9769;0.2052;-0.0585;0.0123;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.9001;Hands;OpenXR
Right;0;None;anonymous;Sample;17711;0.0541;-0.0354;-0.0003;-0.2195;354.3301;2.7528;2.5286;-0.0354;-0.0003;-0.2195;0.9982;-0.0489;0.0251;0.0232;1;;;;;;;;;;;;;0;0.0648;-0.2264;0.9719;0.1486;-0.1044;0.3794;0.9929;0.1139;0.0331;-0.0038;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.9247;Hands;OpenXR
Right;0;None;anonymous;Sample;17714;0.0668;-0.0354;-0.0006;-0.2190;354.9628;2.6368;2.2052;-0.0354;-0.0006;-0.2190;0.9986;-0.0435;0.0238;0.0202;1;;;;;;;;;;;;;0;0.1658;-0.0960;0.9815;0.1515;-0.1043;0.3793;0.9954;0.0479;0.0835;-0.0040;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.9507;Hands;OpenXR
Right;0;None;anonymous;Sample;17717;0.0794;-0.0353;-0.0010;-0.2184;355.4632;2.5487;1.9662;-0.0353;-0.0010;-0.2184;0.9988;-0.0392;0.0229;0.0180;1;;;;;;;;;;;;;0;0.2173;-0.0111;0.9760;0.1517;-0.1022;0.3778;0.9940;0.0055;0.1093;-0.0006;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.9760;Hands;OpenXR
Right;0;None;anonymous;Sample;17720;0.0914;-0.0349;-0.0010;-0.2175;355.6284;2.5655;1.9562;-0.0349;-0.0010;-0.2175;0.9989;-0.0377;0.0230;0.0179;1;;;;;;;;;;;;;0;0.2409;0.0416;0.9697;0.1510;-0.0999;0.3767;0.9924;-0.0206;0.1214;0.0025;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:56.9999;Hands;OpenXR
Right;0;None;anonymous;Sample;17723;0.1039;-0.0348;-0.0014;-0.2165;355.5605;2.6922;1.8912;-0.0348;-0.0014;-0.2165;0.9988;-0.0383;0.0241;0.0174;1;;;;;;;;;;;;;0;0.2516;0.0718;0.9652;0.1505;-0.0978;0.3759;0.9912;-0.0356;0.1271;0.0046;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.0242;Hands;OpenXR
Right;0;None;anonymous;Sample;17726;0.1165;-0.0345;-0.0021;-0.2161;355.9752;2.7842;1.8568;-0.0345;-0.0021;-0.2161;0.9989;-0.0347;0.0248;0.0170;1;;;;;;;;;;;;;0;0.2600;0.0931;0.9611;0.1504;-0.0960;0.3755;0.9902;-0.0462;0.1316;0.0061;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.0487;Hands;OpenXR
Right;0;None;anonymous;Sample;17729;0.1289;-0.0343;-0.0028;-0.2158;356.5578;2.8748;1.8760;-0.0343;-0.0028;-0.2158;0.9991;-0.0296;0.0256;0.0171;1;;;;;;;;;;;;;0;0.2620;0.1061;0.9592;0.1499;-0.0942;0.3754;0.9897;-0.0527;0.1327;0.0071;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.0745;Hands;OpenXR
Right;0;None;anonymous;Sample;17732;0.1414;-0.0340;-0.0035;-0.2154;356.9209;2.9467;1.9196;-0.0340;-0.0035;-0.2154;0.9992;-0.0264;0.0261;0.0174;1;;;;;;;;;;;;;0;0.2618;0.1164;0.9581;0.1492;-0.0923;0.3754;0.9894;-0.0578;0.1328;0.0078;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.0990;Hands;OpenXR
Right;0;None;anonymous;Sample;17735;0.1539;-0.0338;-0.0043;-0.2153;357.4637;3.0177;1.9328;-0.0338;-0.0043;-0.2153;0.9993;-0.0217;0.0267;0.0174;1;;;;;;;;;;;;;0;0.2609;0.1239;0.9574;0.1486;-0.0904;0.3755;0.9893;-0.0615;0.1324;0.0082;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.1246;Hands;OpenXR
Right;0;None;anonymous;Sample;17738;0.1664;-0.0337;-0.0054;-0.2153;358.1318;3.0881;1.9834;-0.0337;-0.0054;-0.2153;0.9993;-0.0158;0.0272;0.0177;1;;;;;;;;;;;;;0;0.2590;0.1292;0.9572;0.1480;-0.0885;0.3759;0.9892;-0.0641;0.1315;0.0085;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.1487;Hands;OpenXR
Right;0;None;anonymous;Sample;17741;0.1789;-0.0335;-0.0058;-0.2152;358.5757;3.1090;1.9455;-0.0335;-0.0058;-0.2152;0.9994;-0.0120;0.0273;0.0173;1;;;;;;;;;;;;;0;0.2567;0.1328;0.9573;0.1474;-0.0865;0.3763;0.9892;-0.0660;0.1303;0.0087;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.1746;Hands;OpenXR
Right;0;None;anonymous;Sample;17744;0.1914;-0.0333;-0.0061;-0.2149;358.4780;3.1586;1.7788;-0.0333;-0.0061;-0.2149;0.9994;-0.0128;0.0278;0.0159;1;;;;;;;;;;;;;0;0.2542;0.1351;0.9577;0.1470;-0.0845;0.3769;0.9893;-0.0671;0.1291;0.0088;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.1993;Hands;OpenXR
Right;0;None;anonymous;Sample;17747;0.2040;-0.0332;-0.0066;-0.2150;358.6426;3.2997;1.6194;-0.0332;-0.0066;-0.2150;0.9994;-0.0114;0.0290;0.0145;1;;;;;;;;;;;;;0;0.2504;0.1365;0.9585;0.1465;-0.0827;0.3769;0.9895;-0.0678;0.1271;0.0087;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.2244;Hands;OpenXR
Right;0;None;anonymous;Sample;17750;0.2165;-0.0329;-0.0067;-0.2151;358.6643;3.4790;1.6814;-0.0329;-0.0067;-0.2151;0.9994;-0.0112;0.0305;0.0150;1;;;;;;;;;;;;;0;0.2454;0.1375;0.9596;0.1460;-0.0809;0.3767;0.9898;-0.0684;0.1246;0.0086;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.2485;Hands;OpenXR
Right;0;None;anonymous;Sample;17753;0.2290;-0.0327;-0.0063;-0.2150;358.3591;3.6021;1.7706;-0.0327;-0.0063;-0.2150;0.9993;-0.0138;0.0316;0.0159;1;;;;;;;;;;;;;0;0.2415;0.1365;0.9608;0.1457;-0.0801;0.3764;0.9901;-0.0679;0.1225;0.0084;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.2747;Hands;OpenXR
Right;0;None;anonymous;Sample;17756;0.2415;-0.0325;-0.0058;-0.2149;358.1526;3.6769;1.7787;-0.0325;-0.0058;-0.2149;0.9992;-0.0156;0.0323;0.0160;1;;;;;;;;;;;;;0;0.2389;0.1334;0.9618;0.1456;-0.0801;0.3762;0.9904;-0.0664;0.1211;0.0081;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.2990;Hands;OpenXR
Right;0;None;anonymous;Sample;17759;0.2540;-0.0325;-0.0054;-0.2150;357.9870;3.7195;1.7785;-0.0325;-0.0054;-0.2150;0.9992;-0.0171;0.0327;0.0161;1;;;;;;;;;;;;;0;0.2378;0.1282;0.9628;0.1457;-0.0810;0.3763;0.9906;-0.0638;0.1205;0.0078;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.3246;Hands;OpenXR
Right;0;None;anonymous;Sample;17762;0.2664;-0.0326;-0.0051;-0.2151;357.8491;3.6331;1.7452;-0.0326;-0.0051;-0.2151;0.9992;-0.0183;0.0320;0.0158;1;;;;;;;;;;;;;0;0.2382;0.1221;0.9635;0.1462;-0.0824;0.3767;0.9908;-0.0607;0.1207;0.0074;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.3491;Hands;OpenXR
Right;0;None;anonymous;Sample;17765;0.2789;-0.0327;-0.0047;-0.2152;357.6691;3.5697;1.7379;-0.0327;-0.0047;-0.2152;0.9992;-0.0199;0.0314;0.0158;1;;;;;;;;;;;;;0;0.2394;0.1158;0.9640;0.1468;-0.0840;0.3773;0.9909;-0.0576;0.1212;0.0070;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.3745;Hands;OpenXR
Right;0;None;anonymous;Sample;17768;0.2916;-0.0328;-0.0045;-0.2153;357.5280;3.5229;1.7185;-0.0328;-0.0045;-0.2153;0.9992;-0.0211;0.0311;0.0156;1;;;;;;;;;;;;;0;0.2409;0.1116;0.9641;0.1472;-0.0854;0.3777;0.9910;-0.0555;0.1220;0.0068;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.4002;Hands;OpenXR
Right;0;None;anonymous;Sample;17771;0.3041;-0.0330;-0.0045;-0.2154;357.5190;3.5023;1.6873;-0.0330;-0.0045;-0.2154;0.9992;-0.0212;0.0309;0.0154;1;;;;;;;;;;;;;0;0.2425;0.1084;0.9641;0.1475;-0.0867;0.3781;0.9910;-0.0539;0.1227;0.0067;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.4243;Hands;OpenXR
Right;0;None;anonymous;Sample;17774;0.3164;-0.0330;-0.0046;-0.2154;357.5469;3.5116;1.7787;-0.0330;-0.0046;-0.2154;0.9992;-0.0209;0.0310;0.0162;1;;;;;;;;;;;;;0;0.2439;0.1059;0.9640;0.1477;-0.0882;0.3784;0.9909;-0.0526;0.1234;0.0066;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.4495;Hands;OpenXR
Right;0;None;anonymous;Sample;17777;0.3289;-0.0329;-0.0046;-0.2153;357.4643;3.5106;1.8320;-0.0329;-0.0046;-0.2153;0.9991;-0.0216;0.0310;0.0167;1;;;;;;;;;;;;;0;0.2448;0.1043;0.9639;0.1477;-0.0895;0.3786;0.9909;-0.0518;0.1239;0.0065;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.4746;Hands;OpenXR
Right;0;None;anonymous;Sample;17780;0.3415;-0.0329;-0.0046;-0.2153;357.5027;3.5653;1.8629;-0.0329;-0.0046;-0.2153;0.9991;-0.0213;0.0315;0.0169;1;;;;;;;;;;;;;0;0.2450;0.1033;0.9640;0.1477;-0.0906;0.3787;0.9909;-0.0513;0.1240;0.0064;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.4992;Hands;OpenXR
Right;0;None;anonymous;Sample;17783;0.3540;-0.0329;-0.0047;-0.2152;357.5778;3.6448;1.8813;-0.0329;-0.0047;-0.2152;0.9991;-0.0206;0.0321;0.0171;1;;;;;;;;;;;;;0;0.2447;0.1026;0.9642;0.1477;-0.0912;0.3788;0.9910;-0.0509;0.1238;0.0064;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.5246;Hands;OpenXR
Right;0;None;anonymous;Sample;17786;0.3664;-0.0328;-0.0048;-0.2152;357.6190;3.6878;1.9886;-0.0328;-0.0048;-0.2152;0.9991;-0.0202;0.0325;0.0180;1;;;;;;;;;;;;;0;0.2441;0.1019;0.9644;0.1477;-0.0917;0.3787;0.9910;-0.0506;0.1235;0.0063;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.5493;Hands;OpenXR
Right;0;None;anonymous;Sample;17789;0.3789;-0.0326;-0.0048;-0.2152;357.5646;3.7334;2.0294;-0.0326;-0.0048;-0.2152;0.9991;-0.0207;0.0329;0.0184;1;;;;;;;;;;;;;0;0.2434;0.1013;0.9646;0.1477;-0.0919;0.3787;0.9911;-0.0503;0.1231;0.0063;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.5749;Hands;OpenXR
Right;0;None;anonymous;Sample;17792;0.3913;-0.0325;-0.0047;-0.2152;357.4958;3.7908;1.9653;-0.0325;-0.0047;-0.2152;0.9991;-0.0213;0.0334;0.0179;1;;;;;;;;;;;;;0;0.2425;0.1010;0.9649;0.1476;-0.0921;0.3787;0.9912;-0.0502;0.1226;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.5991;Hands;OpenXR
Right;0;None;anonymous;Sample;17795;0.4039;-0.0325;-0.0047;-0.2153;357.4892;3.8249;1.9479;-0.0325;-0.0047;-0.2153;0.9990;-0.0213;0.0337;0.0177;1;;;;;;;;;;;;;0;0.2416;0.1011;0.9651;0.1476;-0.0921;0.3787;0.9912;-0.0502;0.1222;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.6242;Hands;OpenXR
Right;0;None;anonymous;Sample;17798;0.4164;-0.0324;-0.0047;-0.2154;357.4824;3.8395;1.9693;-0.0324;-0.0047;-0.2154;0.9990;-0.0214;0.0339;0.0179;1;;;;;;;;;;;;;0;0.2408;0.1017;0.9652;0.1475;-0.0921;0.3785;0.9913;-0.0505;0.1218;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.6483;Hands;OpenXR
Right;0;None;anonymous;Sample;17801;0.4289;-0.0324;-0.0046;-0.2155;357.4231;3.8448;1.9200;-0.0324;-0.0046;-0.2155;0.9990;-0.0219;0.0339;0.0175;1;;;;;;;;;;;;;0;0.2401;0.1020;0.9654;0.1473;-0.0922;0.3780;0.9913;-0.0507;0.1214;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.6750;Hands;OpenXR
Right;0;None;anonymous;Sample;17804;0.4414;-0.0324;-0.0045;-0.2156;357.3654;3.8348;1.9096;-0.0324;-0.0045;-0.2156;0.9990;-0.0224;0.0338;0.0174;1;;;;;;;;;;;;;0;0.2395;0.1020;0.9655;0.1471;-0.0923;0.3775;0.9913;-0.0507;0.1211;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.6987;Hands;OpenXR
Right;0;None;anonymous;Sample;17807;0.4539;-0.0323;-0.0045;-0.2157;357.3206;3.7980;1.9549;-0.0323;-0.0045;-0.2157;0.9990;-0.0228;0.0335;0.0178;1;;;;;;;;;;;;;0;0.2390;0.1019;0.9657;0.1471;-0.0923;0.3772;0.9914;-0.0506;0.1209;0.0062;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.7244;Hands;OpenXR
Right;0;None;anonymous;Sample;17810;0.4663;-0.0323;-0.0044;-0.2157;357.2760;3.7245;1.9497;-0.0323;-0.0044;-0.2157;0.9990;-0.0232;0.0329;0.0178;1;;;;;;;;;;;;;0;0.2385;0.1015;0.9658;0.1471;-0.0924;0.3769;0.9914;-0.0504;0.1206;0.0061;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.7490;Hands;OpenXR
Right;0;None;anonymous;Sample;17813;0.4790;-0.0322;-0.0044;-0.2157;357.2850;3.6748;1.8237;-0.0322;-0.0044;-0.2157;0.9991;-0.0232;0.0324;0.0167;1;;;;;;;;;;;;;0;0.2381;0.1009;0.9660;0.1473;-0.0925;0.3766;0.9914;-0.0501;0.1204;0.0061;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.7746;Hands;OpenXR
Right;0;None;anonymous;Sample;17816;0.4914;-0.0322;-0.0043;-0.2158;357.2816;3.6354;1.7462;-0.0322;-0.0043;-0.2158;0.9991;-0.0232;0.0321;0.0160;1;;;;;;;;;;;;;0;0.2379;0.1004;0.9661;0.1477;-0.0926;0.3764;0.9915;-0.0499;0.1203;0.0061;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.7997;Hands;OpenXR
Right;0;None;anonymous;Sample;17819;0.5040;-0.0321;-0.0045;-0.2158;357.3372;3.6121;1.7161;-0.0321;-0.0045;-0.2158;0.9991;-0.0227;0.0319;0.0157;1;;;;;;;;;;;;;0;0.2378;0.0999;0.9662;0.1480;-0.0926;0.3762;0.9915;-0.0496;0.1202;0.0060;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.8242;Hands;OpenXR
Right;0;None;anonymous;Sample;17822;0.5163;-0.0321;-0.0046;-0.2157;357.3952;3.6308;1.6926;-0.0321;-0.0046;-0.2157;0.9991;-0.0222;0.0320;0.0155;1;;;;;;;;;;;;;0;0.2378;0.0993;0.9662;0.1483;-0.0926;0.3761;0.9915;-0.0493;0.1202;0.0060;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.8478;Hands;OpenXR
Right;0;None;anonymous;Sample;17825;0.5292;-0.0320;-0.0046;-0.2155;357.2972;3.6522;1.6518;-0.0320;-0.0046;-0.2155;0.9991;-0.0231;0.0322;0.0152;1;;;;;;;;;;;;;0;0.2379;0.0985;0.9663;0.1485;-0.0926;0.3760;0.9915;-0.0490;0.1203;0.0059;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.8753;Hands;OpenXR
Right;0;None;anonymous;Sample;17828;0.5414;-0.0320;-0.0046;-0.2154;357.2683;3.6614;1.6274;-0.0320;-0.0046;-0.2154;0.9991;-0.0234;0.0323;0.0150;1;;;;;;;;;;;;;0;0.2381;0.0977;0.9663;0.1487;-0.0927;0.3758;0.9915;-0.0486;0.1204;0.0059;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.8997;Hands;OpenXR
Right;0;None;anonymous;Sample;17831;0.5538;-0.0320;-0.0047;-0.2154;357.3233;3.6655;1.6449;-0.0320;-0.0047;-0.2154;0.9991;-0.0229;0.0323;0.0151;1;;;;;;;;;;;;;0;0.2384;0.0969;0.9663;0.1489;-0.0927;0.3757;0.9915;-0.0482;0.1205;0.0059;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.9244;Hands;OpenXR
Right;0;None;anonymous;Sample;17834;0.5664;-0.0320;-0.0048;-0.2154;357.4129;3.6526;1.6865;-0.0320;-0.0048;-0.2154;0.9991;-0.0221;0.0322;0.0154;1;;;;;;;;;;;;;0;0.2386;0.0961;0.9664;0.1490;-0.0929;0.3755;0.9915;-0.0478;0.1206;0.0058;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.9486;Hands;OpenXR
Right;0;None;anonymous;Sample;17837;0.5789;-0.0321;-0.0049;-0.2153;357.4867;3.6212;1.6620;-0.0321;-0.0049;-0.2153;0.9991;-0.0215;0.0319;0.0152;1;;;;;;;;;;;;;0;0.2387;0.0953;0.9664;0.1491;-0.0931;0.3752;0.9915;-0.0474;0.1207;0.0058;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.9747;Hands;OpenXR
Right;0;None;anonymous;Sample;17840;0.5913;-0.0322;-0.0048;-0.2152;357.5037;3.5946;1.5889;-0.0322;-0.0048;-0.2152;0.9992;-0.0213;0.0317;0.0145;1;;;;;;;;;;;;;0;0.2388;0.0945;0.9665;0.1493;-0.0934;0.3748;0.9916;-0.0470;0.1207;0.0057;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:57.9997;Hands;OpenXR
Right;0;None;anonymous;Sample;17843;0.6039;-0.0322;-0.0048;-0.2150;357.4937;3.5508;1.6643;-0.0322;-0.0048;-0.2150;0.9992;-0.0214;0.0313;0.0152;1;;;;;;;;;;;;;0;0.2389;0.0936;0.9665;0.1495;-0.0939;0.3745;0.9916;-0.0465;0.1208;0.0057;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.0243;Hands;OpenXR
Right;0;None;anonymous;Sample;17846;0.6164;-0.0323;-0.0049;-0.2150;357.5113;3.5156;1.7315;-0.0323;-0.0049;-0.2150;0.9992;-0.0212;0.0310;0.0158;1;;;;;;;;;;;;;0;0.2392;0.0925;0.9666;0.1497;-0.0945;0.3744;0.9916;-0.0460;0.1209;0.0056;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.0484;Hands;OpenXR
Right;0;None;anonymous;Sample;17849;0.6288;-0.0324;-0.0050;-0.2150;357.6135;3.5105;1.7021;-0.0324;-0.0050;-0.2150;0.9992;-0.0204;0.0309;0.0155;1;;;;;;;;;;;;;0;0.2394;0.0913;0.9666;0.1498;-0.0949;0.3744;0.9916;-0.0453;0.1210;0.0055;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.0745;Hands;OpenXR
Right;0;None;anonymous;Sample;17852;0.6414;-0.0325;-0.0051;-0.2150;357.6663;3.4985;1.7284;-0.0325;-0.0051;-0.2150;0.9992;-0.0199;0.0308;0.0157;1;;;;;;;;;;;;;0;0.2397;0.0899;0.9667;0.1499;-0.0952;0.3745;0.9916;-0.0447;0.1211;0.0055;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.0997;Hands;OpenXR
Right;0;None;anonymous;Sample;17855;0.6539;-0.0324;-0.0050;-0.2150;357.5674;3.4836;1.8220;-0.0324;-0.0050;-0.2150;0.9992;-0.0207;0.0307;0.0165;1;;;;;;;;;;;;;0;0.2400;0.0885;0.9667;0.1499;-0.0955;0.3746;0.9916;-0.0439;0.1212;0.0054;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.1243;Hands;OpenXR
Right;0;None;anonymous;Sample;17858;0.6663;-0.0325;-0.0050;-0.2150;357.5685;3.4780;1.8054;-0.0325;-0.0050;-0.2150;0.9992;-0.0207;0.0307;0.0164;1;;;;;;;;;;;;;0;0.2401;0.0870;0.9668;0.1499;-0.0957;0.3746;0.9917;-0.0432;0.1213;0.0053;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.1490;Hands;OpenXR
Right;0;None;anonymous;Sample;17861;0.6788;-0.0325;-0.0050;-0.2150;357.5711;3.5128;1.7826;-0.0325;-0.0050;-0.2150;0.9992;-0.0207;0.0310;0.0162;1;;;;;;;;;;;;;0;0.2402;0.0855;0.9670;0.1498;-0.0959;0.3747;0.9917;-0.0425;0.1213;0.0052;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;Exposure;2026-03-23 10:19:58.1745;Hands;OpenXR
